16.0;1228.0;
17.0;1067.0;
18.0;976.0;
19.0;956.0;
20.0;849.0;
21.0;790.0;
22.0;746.0;
23.0;733.0;
24.0;698.0;
25.0;662.0;
28.0;651.0;
29.0;637.0;
30.0;615.0;
31.0;592.0;
32.0;573.0;
33.0;559.0;
34.0;535.0;
36.0;528.0;
37.0;521.0;
39.0;515.0;
40.0;508.0;
41.0;487.0;
42.0;485.0;
44.0;471.0;
45.0;467.0;
46.0;453.0;
48.0;446.0;
49.0;440.0;
55.0;427.0;
56.0;416.0;
57.0;409.0;
58.0;402.0;
65.0;396.0;
66.0;395.0;
68.0;388.0;
70.0;381.0;
72.0;374.0;
79.0;360.0;
80.0;353.0;
81.0;346.0;
82.0;339.0;
89.0;336.0;
94.0;332.0;
104.0;325.0;
105.0;318.0;
128.0;311.0;
129.0;304.0;
152.0;297.0;
153.0;290.0;
176.0;283.0;
177.0;277.0;
178.0;276.0;
200.0;269.0;
201.0;264.0;
202.0;262.0;
224.0;255.0;
