50;273
49;279
48;285
47;291
46;297
45;303
44;306
43;309
42;312
41;314
40;316
39;322
38;328
37;334
36;340
35;346
34;349
33;352
32;355
31;357
30;371
29;413
28;455
27;497
26;539
25;581
24;600
23;627
22;654
21;672
