51 2082
52 2064
53 2049
54 2015
55 1981
56 1925
57 1872
58 1841
59 1823
60 1809
61 1793
62 1778
63 1757
64 1751
65 1710
66 1707
67 1646
68 1643
69 1599
70 1587
71 1585
72 1560
73 1525
74 1523
75 1520
76 1517
77 1514
78 1498
79 1488
80 1454
81 1422
82 1412
83 1409
84 1404
85 1400
86 1399
87 1396
88 1392
89 1374
90 1373
91 1354
93 1341
94 1332
96 1324
97 1295
98 1293
99 1292
101 1287
102 1283
103 1276
104 1262
105 1233
106 1232
107 1229
108 1227
109 1223
111 1220
112 1217
113 1211
115 1194
117 1186
118 1181
120 1177
121 1171
123 1170
126 1164
127 1162
128 1152
129 1144
130 1143
132 1139
133 1137
136 1134
137 1128
139 1119
141 1114
142 1110
144 1106
145 1098
147 1097
150 1093
151 1091
152 1079
153 1071
154 1070
156 1068
157 1066
160 1061
161 1055
163 1048
165 1043
166 1038
168 1033
169 1022
171 1021
173 1020
174 1014
175 1012
176 999
177 990
178 989
179 988
180 987
181 985
183 984
184 982
185 977
187 969
189 963
193 954
198 953
200 951
201 943
203 942
206 941
207 940
211 936
213 934
217 925
222 924
223 923
224 921
225 913
227 912
230 911
231 910
235 906
237 904
238 903
240 902
241 891
243 889
246 887
247 886
248 882
249 874
251 872
254 870
257 867
259 865
261 864
262 863
264 862
265 858
271 857
272 855
273 853
279 852
281 851
283 848
285 847
286 846
288 845
289 840
295 839
296 837
297 835
