287 788
285 798
263 803
261 808
248 813
239 814
237 819
225 829
224 831
216 834
215 842
214 850
213 852
212 858
208 862
209 859
202 868
201 869
200 875
194 876
192 882
191 887
190 890
189 896
188 904
184 906
178 916
177 918
176 919
174 929
168 931
167 940
166 945
165 947
164 956
161 971
160 974
153 987
154 986
152 996
150 1004
146 1014
145 1020
144 1022
143 1033
142 1044
141 1050
140 1063
139 1076
137 1080
136 1085
132 1096
131 1098
129 1104
128 1105
126 1117
123 1127
122 1130
120 1131
119 1148
118 1155
117 1161
116 1168
113 1180
112 1182
111 1189
108 1193
106 1194
105 1199
104 1201
102 1214
101 1233
98 1238
96 1248
95 1267
94 1286
93 1296
92 1306
91 1325
88 1337
87 1358
86 1368
85 1370
84 1376
83 1391
82 1406
81 1421
80 1443
79 1478
78 1488
77 1523
76 1544
75 1564
74 1584
73 1623
72 1644
71 1703
70 1762
69 1814
68 1884
67 1967
66 2037
65 2081
64 2125
